2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-12 21:29:41.130 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:41', 'category': 'food', 'sentiment': 0.87, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-12 21:29:41.131 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:29:41.132 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:41', 'category': 'food', 'sentiment': 0.87, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-12 21:29:41.133 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:29:41.143 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:29:46.128 | INFO     | __main__:main:178 - {'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.129 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.131 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.133 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:29:46.134 | INFO     | __main__:process_message:59 -    message={'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.134 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.134 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:29:46.135 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:29:46', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 38}
2025-02-12 21:29:46.135 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:29:46.144 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:29:51.132 | INFO     | __main__:main:178 - {'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.134 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.135 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.139 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:29:51.139 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.139 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.140 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:29:51.141 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:29:51', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-02-12 21:29:51.141 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:29:51.153 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:29:56.137 | INFO     | __main__:main:178 - {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.139 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.144 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.150 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:29:56.151 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.152 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.154 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:29:56.155 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-12 21:29:56', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:29:56.156 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:29:56.168 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:01.146 | INFO     | __main__:main:178 - {'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.147 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.150 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.154 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:01.155 | INFO     | __main__:process_message:59 -    message={'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.155 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.156 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:01.157 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:01', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:01.157 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:01.165 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:06.152 | INFO     | __main__:main:178 - {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.155 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.158 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.165 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:06.167 | INFO     | __main__:process_message:59 -    message={'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.168 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.169 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:06.170 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:06', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-12 21:30:06.171 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:06.186 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:11.160 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.161 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.163 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.167 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:11.167 | INFO     | __main__:process_message:59 -    message={'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.168 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.169 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:11.169 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:11', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-02-12 21:30:11.170 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:11.179 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:16.165 | INFO     | __main__:main:178 - {'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.168 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.172 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.177 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:16.179 | INFO     | __main__:process_message:59 -    message={'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.179 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.180 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:16.181 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-02-12 21:30:16', 'category': 'food', 'sentiment': 0.47, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-02-12 21:30:16.182 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:16.200 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:21.173 | INFO     | __main__:main:178 - {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.173 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.176 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.179 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:21.180 | INFO     | __main__:process_message:59 -    message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.180 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.181 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:21.181 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:21', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-12 21:30:21.181 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:21.190 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:26.177 | INFO     | __main__:main:178 - {'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.177 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.179 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.182 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:26.182 | INFO     | __main__:process_message:59 -    message={'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.183 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.183 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:26.183 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:26', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:26.184 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:26.193 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:31.181 | INFO     | __main__:main:178 - {'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.183 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.188 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.195 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:31.197 | INFO     | __main__:process_message:59 -    message={'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.198 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.199 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:31.199 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:31', 'category': 'gaming', 'sentiment': 0.91, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:30:31.200 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:31.219 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:36.191 | INFO     | __main__:main:178 - {'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.192 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.193 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.200 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:36.201 | INFO     | __main__:process_message:59 -    message={'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.202 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.202 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:36.202 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:36', 'category': 'food', 'sentiment': 0.49, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-02-12 21:30:36.203 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:36.215 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:41.194 | INFO     | __main__:main:178 - {'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.197 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.202 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.208 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:41.209 | INFO     | __main__:process_message:59 -    message={'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.210 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.212 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:41.214 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-12 21:30:41', 'category': 'humor', 'sentiment': 0.54, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-02-12 21:30:41.215 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:41.227 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:46.204 | INFO     | __main__:main:178 - {'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.206 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.208 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.212 | INFO     | __main__:process_message:58 - Called process_message() with:
